42010.00037 0.00 0.00 0.00 22 TotalConcMeas 1/6/2015 12:00:31 AM 75.35
42010.00109 0.00 0.00 0.00 22 TotalConcMeas 1/6/2015 12:01:34 AM 74.31
42010.00182 0.00 0.00 0.00 22 TotalConcMeas 1/6/2015 12:02:37 AM 74.33
42010.00255 0.00 0.00 0.00 22 TotalConcMeas 1/6/2015 12:03:40 AM 75.56
42010.00327 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:04:42 AM 74.40
42010.00400 0.00 0.00 0.00 22 TotalConcMeas 1/6/2015 12:05:45 AM 74.34
42010.00473 0.00 0.00 0.00 22 TotalConcMeas 1/6/2015 12:06:48 AM 74.45
42010.00545 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:07:51 AM 74.41
42010.00618 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:08:53 AM 74.41
42010.00691 0.00 0.00 0.00 22 TotalConcMeas 1/6/2015 12:09:56 AM 74.43
42010.00763 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:10:59 AM 75.71
42010.00836 0.00 0.00 0.00 22 TotalConcMeas 1/6/2015 12:12:02 AM 75.63
42010.00909 0.00 0.00 0.00 22 TotalConcMeas 1/6/2015 12:13:05 AM 75.88
42010.00981 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:14:07 AM 75.00
42010.01054 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:15:10 AM 74.88
42010.01127 0.00 0.00 0.00 22 TotalConcMeas 1/6/2015 12:16:13 AM 75.88
42010.01199 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:17:16 AM 74.36
42010.01272 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:18:19 AM 75.23
42010.01345 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:19:21 AM 75.25
42010.01417 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:20:24 AM 74.34
42010.01490 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:21:27 AM 74.34
42010.01563 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:22:30 AM 74.53
42010.01635 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:23:32 AM 74.43
42010.01708 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:24:35 AM 74.34
42010.01781 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:25:38 AM 74.34
42010.01853 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:26:41 AM 75.82
42010.01926 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:27:44 AM 74.70
42010.01999 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:28:46 AM 74.57
42010.02071 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:29:49 AM 74.42
42010.02144 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:30:52 AM 74.32
42010.02217 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:31:55 AM 74.32
42010.02289 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:32:57 AM 74.34
42010.02362 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:34:00 AM 74.32
42010.02435 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:35:03 AM 74.39
42010.02507 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:36:06 AM 74.33
42010.02580 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:37:09 AM 74.36
42010.02653 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:38:11 AM 74.33
42010.02725 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:39:14 AM 74.39
42010.02798 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:40:17 AM 75.70
42010.02871 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:41:20 AM 75.57
42010.02943 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:42:23 AM 75.82
42010.03016 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:43:25 AM 75.27
42010.03089 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:44:28 AM 74.48
42010.03161 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:45:31 AM 74.36
42010.03234 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:46:34 AM 74.36
42010.03307 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 12:47:37 AM 74.45
42010.03379 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:48:39 AM 74.45
42010.03452 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 12:49:42 AM 74.40
42010.03525 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:50:45 AM 74.40
42010.03597 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:51:48 AM 75.43
42010.03670 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:52:51 AM 74.55
42010.03743 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:53:53 AM 74.43
42010.03816 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:54:56 AM 74.43
42010.03888 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:55:59 AM 75.68
42010.03961 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:57:02 AM 75.89
42010.04034 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:58:04 AM 75.01
42010.04106 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 12:59:07 AM 74.55
42010.04179 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 1:00:10 AM 74.42
42010.04252 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 1:01:13 AM 74.43
42010.04324 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 1:02:16 AM 74.43
42010.04397 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 1:03:18 AM 75.93
42010.04470 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:04:21 AM 74.34
42010.04542 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 1:05:24 AM 75.84
42010.04615 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:06:27 AM 75.55
42010.04688 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:07:30 AM 74.35
42010.04760 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:08:32 AM 74.36
42010.04833 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:09:35 AM 75.71
42010.04906 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:10:38 AM 75.06
42010.04978 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:11:41 AM 75.17
42010.05051 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:12:44 AM 74.67
42010.05124 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:13:46 AM 74.55
42010.05196 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:14:49 AM 74.38
42010.05269 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:15:52 AM 74.38
42010.05342 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:16:55 AM 75.88
42010.05414 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:17:58 AM 74.42
42010.05487 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:19:00 AM 74.42
42010.05560 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:20:03 AM 74.32
42010.05632 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:21:06 AM 74.48
42010.05705 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:22:09 AM 74.37
42010.05778 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 1:23:11 AM 74.37
42010.05851 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:24:14 AM 74.38
42010.05923 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:25:17 AM 76.09
42010.05996 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:26:20 AM 75.45
42010.06069 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:27:23 AM 75.32
42010.06141 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:28:26 AM 75.46
42010.06214 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:29:28 AM 74.78
42010.06287 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:30:31 AM 74.45
42010.06359 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:31:34 AM 74.50
42010.06432 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:32:37 AM 74.38
42010.06505 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:33:40 AM 74.36
42010.06577 0.03 0.00 0.03 22 TotalConcMeas 1/6/2015 1:34:42 AM 74.50
42010.06650 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:35:45 AM 74.48
42010.06723 0.03 0.00 0.03 22 TotalConcMeas 1/6/2015 1:36:48 AM 75.97
42010.06795 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:37:51 AM 75.44
42010.06868 0.03 0.00 0.03 22 TotalConcMeas 1/6/2015 1:38:53 AM 75.25
42010.06941 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:39:56 AM 74.72
42010.07013 0.03 0.00 0.03 22 TotalConcMeas 1/6/2015 1:40:59 AM 74.59
42010.07086 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:42:02 AM 74.47
42010.07159 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:43:05 AM 74.35
42010.07231 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:44:07 AM 74.36
42010.07304 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:45:10 AM 74.42
42010.07377 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:46:13 AM 74.41
42010.07449 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:47:16 AM 74.48
42010.07522 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:48:18 AM 74.41
42010.07595 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:49:21 AM 74.37
42010.07667 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:50:24 AM 74.36
42010.07740 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:51:27 AM 74.43
42010.07813 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:52:30 AM 75.85
42010.07885 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:53:32 AM 74.39
42010.07958 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:54:35 AM 74.45
42010.08031 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:55:38 AM 74.42
42010.08103 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:56:41 AM 74.35
42010.08176 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:57:44 AM 75.33
42010.08249 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:58:46 AM 75.58
42010.08321 0.02 0.00 0.02 22 TotalConcMeas 1/6/2015 1:59:49 AM 75.20
42010.08400 0.00 0.00 0.00 11 ZeroDelay 1/6/2015 2:00:57 AM 75.06
42010.08469 0.00 0.00 0.00 11 ZeroDelay 1/6/2015 2:01:57 AM 74.55
42010.08541 0.00 0.00 0.00 12 ZeroLevel 1/6/2015 2:02:59 AM 76.02
42010.08611 0.00 0.00 0.00 12 ZeroLevel 1/6/2015 2:03:59 AM 74.40
42010.08683 0.04 0.00 0.04 26 ElementalConcDelay 1/6/2015 2:05:02 AM 75.50
42010.08753 0.03 0.00 0.03 26 ElementalConcDelay 1/6/2015 2:06:02 AM 74.30
42010.08823 0.03 0.00 0.03 26 ElementalConcDelay 1/6/2015 2:07:03 AM 74.54
42010.08892 0.03 0.00 0.03 26 ElementalConcDelay 1/6/2015 2:08:02 AM 75.28
42010.08961 0.02 0.00 0.02 26 ElementalConcDelay 1/6/2015 2:09:02 AM 74.58
42010.09031 0.02 0.00 0.02 26 ElementalConcDelay 1/6/2015 2:10:02 AM 76.28
42010.09102 0.02 0.00 0.02 27 ElementalConcMeas 1/6/2015 2:11:04 AM 75.79
42010.09172 0.01 0.00 0.01 27 ElementalConcMeas 1/6/2015 2:12:04 AM 74.37
42010.09242 0.01 0.00 0.01 27 ElementalConcMeas 1/6/2015 2:13:05 AM 74.37
42010.09311 0.01 0.00 0.01 27 ElementalConcMeas 1/6/2015 2:14:04 AM 75.64
42010.09380 0.01 0.00 0.01 27 ElementalConcMeas 1/6/2015 2:15:04 AM 74.64
42010.09450 0.01 0.00 0.01 27 ElementalConcMeas 1/6/2015 2:16:04 AM 74.37
42010.09523 0.01 0.00 0.01 21 TotalConcDelay 1/6/2015 2:17:07 AM 76.20
42010.09593 0.01 0.00 0.01 21 TotalConcDelay 1/6/2015 2:18:08 AM 74.45
42010.09663 0.01 0.00 0.01 21 TotalConcDelay 1/6/2015 2:19:08 AM 74.42
42010.09731 0.01 0.00 0.01 21 TotalConcDelay 1/6/2015 2:20:07 AM 75.46
42010.09801 0.01 0.00 0.01 21 TotalConcDelay 1/6/2015 2:21:08 AM 75.33
42010.09871 0.01 0.00 0.01 21 TotalConcDelay 1/6/2015 2:22:08 AM 74.35
42010.09944 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 2:23:11 AM 74.33
42010.10016 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 2:24:14 AM 75.35
42010.10089 0.00 0.00 0.00 22 TotalConcMeas 1/6/2015 2:25:16 AM 74.41
42010.10162 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 2:26:19 AM 74.39
42010.10234 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 2:27:22 AM 75.23
42010.10307 0.01 0.00 0.01 22 TotalConcMeas 1/6/2015 2:28:25 AM 74.36
