26.11.2014 19:54:34  41969,82956 0,00 12 ZeroLevel
26.11.2014 19:54:36  41969,82959 0,00 12 ZeroLevel
26.11.2014 19:54:38  41969,82961 0,00 12 ZeroLevel
26.11.2014 19:54:40  41969,82964 0,00 12 ZeroLevel
26.11.2014 19:54:42  41969,82966 0,00 12 ZeroLevel
26.11.2014 19:54:44  41969,82968 0,00 12 ZeroLevel
26.11.2014 19:54:46  41969,82971 0,00 12 ZeroLevel
26.11.2014 19:54:48  41969,82973 0,00 12 ZeroLevel
26.11.2014 19:54:50  41969,82976 0,00 -1 
26.11.2014 19:55:02  41969,82989 490,00 32 CellLevel
26.11.2014 19:55:04  41969,82991 490,00 32 CellLevel
26.11.2014 19:55:06  41969,82994 490,00 32 CellLevel
26.11.2014 19:55:08  41969,82996 490,00 32 CellLevel
26.11.2014 19:55:10  41969,82998 490,00 32 CellLevel
26.11.2014 19:55:12  41969,83001 490,00 32 CellLevel
26.11.2014 19:55:14  41969,83003 490,00 32 CellLevel
26.11.2014 19:55:16  41969,83006 490,00 32 CellLevel
26.11.2014 19:55:18  41969,83008 490,00 32 CellLevel
26.11.2014 19:55:34  41969,83026 0,00 11 ZeroDelay
26.11.2014 19:55:36  41969,83028 0,00 11 ZeroDelay
26.11.2014 19:55:38  41969,83031 0,00 11 ZeroDelay
26.11.2014 19:55:40  41969,83033 0,00 11 ZeroDelay
26.11.2014 19:55:42  41969,83036 0,00 11 ZeroDelay
26.11.2014 19:55:44  41969,83038 0,00 11 ZeroDelay
26.11.2014 19:55:46  41969,83040 0,00 11 ZeroDelay
26.11.2014 19:55:48  41969,83043 0,00 11 ZeroDelay
26.11.2014 19:55:51  41969,83045 0,00 11 ZeroDelay
26.11.2014 19:55:53  41969,83048 0,00 -1 
26.11.2014 19:55:56  41969,83051 0,00 12 ZeroLevel
26.11.2014 19:55:58  41969,83054 0,00 12 ZeroLevel
26.11.2014 19:56:00  41969,83056 0,00 12 ZeroLevel
26.11.2014 19:56:02  41969,83058 0,00 12 ZeroLevel
26.11.2014 19:56:04  41969,83061 0,00 12 ZeroLevel
26.11.2014 19:56:06  41969,83063 0,00 12 ZeroLevel
26.11.2014 19:56:08  41969,83065 0,00 12 ZeroLevel
26.11.2014 19:56:10  41969,83068 0,00 12 ZeroLevel
26.11.2014 19:56:12  41969,83070 0,00 12 ZeroLevel
26.11.2014 19:56:14  41969,83073 0,00 12 ZeroLevel
26.11.2014 19:56:16  41969,83075 0,00 12 ZeroLevel
26.11.2014 19:56:18  41969,83077 0,00 12 ZeroLevel
26.11.2014 19:56:20  41969,83080 0,00 12 ZeroLevel
26.11.2014 19:56:22  41969,83082 0,00 12 ZeroLevel
26.11.2014 19:56:25  41969,83085 0,00 -1 
26.11.2014 19:56:30  41969,83091 0,00 21 TotalConcDelay
26.11.2014 19:56:32  41969,83093 0,00 21 TotalConcDelay
26.11.2014 19:56:34  41969,83095 0,00 21 TotalConcDelay
26.11.2014 19:56:36  41969,83098 0,00 21 TotalConcDelay
26.11.2014 19:56:38  41969,83100 0,00 21 TotalConcDelay
26.11.2014 19:56:40  41969,83103 0,00 21 TotalConcDelay
26.11.2014 19:56:42  41969,83105 0,00 21 TotalConcDelay
26.11.2014 19:56:44  41969,83107 0,00 21 TotalConcDelay
26.11.2014 19:56:46  41969,83110 0,00 21 TotalConcDelay
26.11.2014 19:56:47  41969,83111 0,00 -1 
26.11.2014 19:56:52  41969,83116 0,00 22 TotalConcMeas
26.11.2014 19:56:54  41969,83118 0,00 22 TotalConcMeas
26.11.2014 19:56:56  41969,83121 0,00 22 TotalConcMeas
26.11.2014 19:56:58  41969,83123 0,00 22 TotalConcMeas
26.11.2014 19:57:00  41969,83125 0,00 22 TotalConcMeas
26.11.2014 19:57:02  41969,83128 0,00 22 TotalConcMeas
26.11.2014 19:57:04  41969,83130 0,00 22 TotalConcMeas
26.11.2014 19:57:06  41969,83133 0,00 22 TotalConcMeas
26.11.2014 19:57:08  41969,83135 0,00 22 TotalConcMeas
26.11.2014 19:57:10  41969,83137 0,00 22 TotalConcMeas
26.11.2014 19:57:12  41969,83140 0,00 22 TotalConcMeas
26.11.2014 19:57:14  41969,83142 0,00 22 TotalConcMeas
26.11.2014 19:57:16  41969,83145 0,00 22 TotalConcMeas
26.11.2014 19:57:19  41969,83147 0,00 22 TotalConcMeas
26.11.2014 19:57:20  41969,83148 0,00 22 TotalConcMeas
26.11.2014 19:57:22  41969,83151 0,00 22 TotalConcMeas
26.11.2014 19:57:24  41969,83153 0,00 22 TotalConcMeas
26.11.2014 19:57:26  41969,83155 0,00 22 TotalConcMeas
26.11.2014 19:57:28  41969,83158 0,00 22 TotalConcMeas
26.11.2014 19:57:30  41969,83160 0,00 22 TotalConcMeas
26.11.2014 19:57:32  41969,83163 0,00 22 TotalConcMeas
26.11.2014 19:57:34  41969,83165 0,00 22 TotalConcMeas
26.11.2014 19:57:36  41969,83167 0,00 22 TotalConcMeas
26.11.2014 19:57:38  41969,83170 0,00 22 TotalConcMeas
26.11.2014 19:57:40  41969,83172 0,00 22 TotalConcMeas
26.11.2014 19:57:42  41969,83175 0,00 22 TotalConcMeas
26.11.2014 19:57:44  41969,83177 0,00 22 TotalConcMeas
26.11.2014 19:57:50  41969,83183 0,00 22 TotalConcMeas
26.11.2014 19:57:52  41969,83185 0,00 22 TotalConcMeas
26.11.2014 19:57:54  41969,83188 0,00 22 TotalConcMeas
26.11.2014 19:57:56  41969,83190 0,00 22 TotalConcMeas
26.11.2014 19:57:58  41969,83193 0,00 22 TotalConcMeas
26.11.2014 19:58:00  41969,83195 0,00 22 TotalConcMeas
26.11.2014 19:58:02  41969,83197 0,00 22 TotalConcMeas
26.11.2014 19:58:04  41969,83200 0,00 22 TotalConcMeas
26.11.2014 19:58:06  41969,83202 0,00 22 TotalConcMeas
26.11.2014 19:58:08  41969,83205 0,00 22 TotalConcMeas
26.11.2014 19:58:10  41969,83207 0,00 22 TotalConcMeas
26.11.2014 19:58:12  41969,83209 0,00 22 TotalConcMeas
26.11.2014 19:58:14  41969,83212 0,00 22 TotalConcMeas
26.11.2014 19:58:17  41969,83214 0,00 22 TotalConcMeas
26.11.2014 19:58:19  41969,83217 0,00 22 TotalConcMeas
26.11.2014 19:58:20  41969,83218 0,00 22 TotalConcMeas
26.11.2014 19:58:22  41969,83220 0,00 22 TotalConcMeas
26.11.2014 19:58:24  41969,83223 0,00 22 TotalConcMeas
26.11.2014 19:58:26  41969,83225 0,00 22 TotalConcMeas
26.11.2014 19:58:28  41969,83227 0,00 22 TotalConcMeas
26.11.2014 19:58:30  41969,83230 0,00 22 TotalConcMeas
26.11.2014 19:58:32  41969,83232 0,00 22 TotalConcMeas
26.11.2014 19:58:34  41969,83234 0,00 22 TotalConcMeas
26.11.2014 19:58:36  41969,83237 0,00 22 TotalConcMeas
26.11.2014 19:58:38  41969,83239 0,00 22 TotalConcMeas
26.11.2014 19:58:40  41969,83242 0,00 22 TotalConcMeas
26.11.2014 19:58:42  41969,83244 0,00 22 TotalConcMeas
26.11.2014 19:58:44  41969,83246 0,00 22 TotalConcMeas
26.11.2014 19:58:48  41969,83251 0,00 22 TotalConcMeas
26.11.2014 19:58:51  41969,83254 0,00 22 TotalConcMeas
26.11.2014 19:58:53  41969,83256 0,00 22 TotalConcMeas
26.11.2014 19:58:55  41969,83258 0,00 22 TotalConcMeas
26.11.2014 19:58:57  41969,83261 0,00 22 TotalConcMeas
26.11.2014 19:58:59  41969,83263 0,00 22 TotalConcMeas
26.11.2014 19:59:01  41969,83265 0,00 22 TotalConcMeas
26.11.2014 19:59:03  41969,83268 0,00 22 TotalConcMeas
26.11.2014 19:59:05  41969,83270 0,00 22 TotalConcMeas
26.11.2014 19:59:07  41969,83273 0,00 22 TotalConcMeas
26.11.2014 19:59:09  41969,83275 0,00 22 TotalConcMeas
26.11.2014 20:27:28  41969,85241 0,00 9 ZeroDelayStart
26.11.2014 20:27:30  41969,85243 0,00 9 ZeroDelayStart
26.11.2014 20:27:32  41969,85246 0,00 9 ZeroDelayStart
26.11.2014 20:27:34  41969,85248 0,00 9 ZeroDelayStart
26.11.2014 20:27:36  41969,85250 0,00 9 ZeroDelayStart
26.11.2014 20:27:38  41969,85253 0,00 9 ZeroDelayStart
26.11.2014 20:27:40  41969,85255 0,00 9 ZeroDelayStart
26.11.2014 20:27:42  41969,85258 0,00 9 ZeroDelayStart
26.11.2014 20:27:44  41969,85260 0,00 9 ZeroDelayStart
26.11.2014 20:27:46  41969,85263 0,00 9 ZeroDelayStart
26.11.2014 20:27:48  41969,85265 0,00 9 ZeroDelayStart
26.11.2014 20:32:40  41969,85602 0,00 9 ZeroDelayStart
