01.11.2014 12:30:46           
01.11.2014 12:31:34  41944,52193 7961 124,8 3003 30,18 30,28 302,63 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:35  41944,52194 7961 124,8 3003 30,18 30,28 302,63 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:36  41944,52195 7961 124,8 3003 30,18 30,28 302,63 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:37  41944,52196 7961 124,8 3003 30,18 30,28 302,63 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:38  41944,52197 7961 124,8 3003 30,18 30,28 302,63 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:39  41944,52199 7961 124,8 3003 30,18 30,28 302,63 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:40  41944,52200 7961 124,8 3003 30,18 30,28 302,63 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:41  41944,52201 7961 124,8 3003 30,18 30,28 302,63 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:42  41944,52202 7961 124,8 3003 30,18 30,28 302,63 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:43  41944,52203 7961 124,8 3003 30,18 30,28 302,63 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:44  41944,52204 7961 124,8 3003 30,18 30,28 302,63 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:45  41944,52206 7961 124,8 3003 30,18 30,28 302,63 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:46  41944,52207 7961 124,8 3003 30,18 30,28 315,90 5,934 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:47  41944,52208 7961 124,8 3003 30,18 30,28 315,90 7,267 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:48  41944,52209 7961 124,8 3003 30,18 30,28 315,90 7,267 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:49  41944,52211 7961 124,8 3003 30,18 30,28 315,90 5,934 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:51  41944,52212 7961 124,8 3003 30,18 30,28 315,90 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:52  41944,52213 7961 124,8 3003 30,18 30,28 315,90 0,000 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:53  41944,52215 7961 124,8 3003 30,18 30,28 0,00 141,275 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:54  41944,52216 7961 124,8 3003 30,18 30,28 0,00 173,026 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:55  41944,52217 7961 124,8 3003 30,18 30,28 100,00 160,062 1 0 0,00 4 Test4 1 0,00
01.11.2014 12:31:56  41944,52218 7961 124,8 3003 30,18 30,28 100,00 128,998 1 0 0,00 -1  1 0,00
01.11.2014 12:31:57  41944,52220 7961 124,8 3003 30,18 30,28 100,00 54,772 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:31:58  41944,52221 7961 124,8 3003 30,18 30,28 100,00 44,721 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:31:59  41944,52222 7961 124,8 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:00  41944,52223 7961 124,8 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:02  41944,52225 7961 124,8 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:03  41944,52226 7961 124,8 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:04  41944,52227 7961 124,8 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:05  41944,52228 7961 124,8 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:06  41944,52230 7961 124,8 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:07  41944,52231 7961 124,8 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:08  41944,52232 7961 124,8 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:09  41944,52233 7961 124,8 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:10  41944,52234 7961 124,8 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:11  41944,52235 7961 124,8 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:12  41944,52237 7961 122,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:13  41944,52238 7961 122,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:14  41944,52239 7961 122,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:15  41944,52240 7961 122,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:16  41944,52241 7961 122,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:17  41944,52243 7961 0,0 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:18  41944,52244 7961 359,4 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:19  41944,52245 7961 359,4 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:20  41944,52246 7961 359,4 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:22  41944,52248 7961 359,4 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:23  41944,52249 7961 359,4 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:24  41944,52250 7961 359,4 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:25  41944,52251 7961 359,4 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:26  41944,52253 7961 359,4 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:27  41944,52254 7961 359,4 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:28  41944,52255 7961 359,4 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:29  41944,52256 7961 0,0 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:30  41944,52257 7961 35,9 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:31  41944,52259 7961 35,9 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:32  41944,52260 7961 35,9 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:33  41944,52261 7961 35,9 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:34  41944,52262 7961 0,0 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:35  41944,52264 7961 0,0 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:36  41944,52265 7961 3,6 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:37  41944,52266 7961 3,6 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:39  41944,52267 7961 3,6 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:40  41944,52269 7961 0,0 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:41  41944,52270 7961 0,0 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:42  41944,52271 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:43  41944,52272 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:44  41944,52274 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 5 Test5 1 0,00
01.11.2014 12:32:45  41944,52275 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 -1  1 0,00
01.11.2014 12:32:46  41944,52276 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:32:47  41944,52278 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:32:48  41944,52279 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:32:50  41944,52280 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:32:51  41944,52281 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:32:52  41944,52283 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:32:53  41944,52284 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:32:54  41944,52285 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:32:55  41944,52286 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:32:56  41944,52287 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:32:57  41944,52289 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:32:58  41944,52290 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:32:59  41944,52291 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:00  41944,52292 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:01  41944,52294 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:02  41944,52295 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:03  41944,52296 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:05  41944,52297 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:06  41944,52299 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:07  41944,52300 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:08  41944,52301 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:09  41944,52302 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:10  41944,52304 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:11  41944,52305 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:12  41944,52306 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:13  41944,52307 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:14  41944,52308 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:15  41944,52310 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:16  41944,52311 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:17  41944,52312 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:18  41944,52313 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:19  41944,52314 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:20  41944,52316 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:21  41944,52317 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:22  41944,52318 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:23  41944,52319 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:24  41944,52320 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:25  41944,52322 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:26  41944,52323 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:27  41944,52324 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:28  41944,52325 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:29  41944,52326 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:30  41944,52327 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:31  41944,52329 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:32  41944,52330 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:34  41944,52331 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:35  41944,52332 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:36  41944,52333 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:37  41944,52335 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:38  41944,52336 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:39  41944,52337 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:40  41944,52338 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:41  41944,52339 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:42  41944,52341 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:43  41944,52342 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:44  41944,52343 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:45  41944,52344 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:46  41944,52345 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:47  41944,52346 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:48  41944,52348 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:49  41944,52349 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:50  41944,52350 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:51  41944,52351 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:52  41944,52352 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:53  41944,52354 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:54  41944,52355 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:55  41944,52356 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:56  41944,52357 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:57  41944,52358 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:58  41944,52360 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:33:59  41944,52361 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:00  41944,52362 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:01  41944,52363 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:02  41944,52364 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:03  41944,52365 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:04  41944,52367 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:05  41944,52368 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:06  41944,52369 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:07  41944,52370 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:08  41944,52371 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:09  41944,52373 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:10  41944,52374 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:11  41944,52375 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:13  41944,52376 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:14  41944,52377 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:15  41944,52379 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:16  41944,52380 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:17  41944,52381 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:18  41944,52382 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:19  41944,52383 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:20  41944,52385 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:21  41944,52386 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:22  41944,52387 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:23  41944,52388 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:24  41944,52389 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:25  41944,52390 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
01.11.2014 12:34:26  41944,52392 7961 7,2 3003 30,18 30,28 100,00 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
