01.11.2014 12:39:31  41944,52745 0,00 11 ZeroDelay
01.11.2014 12:39:33  41944,52747 0,00 11 ZeroDelay
01.11.2014 12:39:35  41944,52750 0,00 11 ZeroDelay
01.11.2014 12:39:37  41944,52752 0,00 11 ZeroDelay
01.11.2014 12:39:39  41944,52754 0,00 11 ZeroDelay
01.11.2014 12:39:41  41944,52757 0,00 11 ZeroDelay
01.11.2014 12:39:43  41944,52759 0,00 -1 
01.11.2014 12:39:47  41944,52763 0,00 12 ZeroLevel
01.11.2014 12:39:49  41944,52765 0,00 12 ZeroLevel
01.11.2014 12:39:51  41944,52768 0,00 12 ZeroLevel
01.11.2014 12:39:53  41944,52770 0,00 12 ZeroLevel
01.11.2014 12:39:55  41944,52772 0,00 12 ZeroLevel
01.11.2014 12:39:57  41944,52775 0,00 12 ZeroLevel
01.11.2014 12:39:59  41944,52777 0,00 12 ZeroLevel
01.11.2014 12:40:01  41944,52780 0,00 12 ZeroLevel
01.11.2014 12:40:03  41944,52782 0,00 12 ZeroLevel
01.11.2014 12:40:05  41944,52784 0,00 12 ZeroLevel
01.11.2014 12:40:07  41944,52787 0,00 12 ZeroLevel
01.11.2014 12:40:09  41944,52789 0,00 12 ZeroLevel
01.11.2014 12:40:11  41944,52791 0,00 12 ZeroLevel
01.11.2014 12:40:13  41944,52794 0,00 12 ZeroLevel
01.11.2014 12:40:15  41944,52796 0,00 -1 
01.11.2014 12:40:19  41944,52800 0,00 20 TotalValveOn
01.11.2014 12:40:21  41944,52802 0,00 20 TotalValveOn
01.11.2014 12:40:23  41944,52805 0,00 20 TotalValveOn
01.11.2014 12:40:58  41944,52846 0,00 11 ZeroDelay
01.11.2014 12:41:01  41944,52848 0,00 11 ZeroDelay
01.11.2014 12:41:03  41944,52851 0,00 11 ZeroDelay
01.11.2014 12:41:05  41944,52853 0,00 11 ZeroDelay
01.11.2014 12:41:07  41944,52855 0,00 11 ZeroDelay
01.11.2014 12:41:09  41944,52858 0,00 11 ZeroDelay
01.11.2014 12:41:11  41944,52860 0,00 11 ZeroDelay
01.11.2014 12:41:13  41944,52863 0,00 11 ZeroDelay
01.11.2014 12:41:15  41944,52865 0,00 11 ZeroDelay
01.11.2014 12:41:17  41944,52867 0,00 -1 
01.11.2014 12:41:20  41944,52871 0,00 12 ZeroLevel
01.11.2014 12:41:22  41944,52873 0,00 12 ZeroLevel
01.11.2014 12:41:24  41944,52876 0,00 12 ZeroLevel
01.11.2014 12:41:26  41944,52878 0,00 12 ZeroLevel
01.11.2014 12:41:28  41944,52881 0,00 12 ZeroLevel
01.11.2014 12:41:30  41944,52883 0,00 12 ZeroLevel
01.11.2014 12:41:32  41944,52885 0,00 12 ZeroLevel
01.11.2014 12:41:35  41944,52888 0,00 12 ZeroLevel
01.11.2014 12:41:37  41944,52890 0,00 12 ZeroLevel
01.11.2014 12:41:39  41944,52893 0,00 12 ZeroLevel
01.11.2014 12:41:41  41944,52895 0,00 12 ZeroLevel
01.11.2014 12:41:43  41944,52897 0,00 12 ZeroLevel
01.11.2014 12:41:45  41944,52900 0,00 12 ZeroLevel
01.11.2014 12:41:47  41944,52902 0,00 12 ZeroLevel
01.11.2014 12:41:49  41944,52904 0,00 -1 
01.11.2014 12:42:00  41944,52918 490,00 32 CellLevel
01.11.2014 12:42:03  41944,52920 490,00 32 CellLevel
01.11.2014 12:42:05  41944,52923 490,00 32 CellLevel
01.11.2014 12:42:07  41944,52925 490,00 32 CellLevel
01.11.2014 12:42:09  41944,52927 490,00 32 CellLevel
01.11.2014 12:42:11  41944,52930 490,00 32 CellLevel
01.11.2014 12:42:13  41944,52932 490,00 32 CellLevel
01.11.2014 12:42:15  41944,52935 490,00 32 CellLevel
01.11.2014 12:42:17  41944,52937 490,00 32 CellLevel
01.11.2014 12:42:33  41944,52955 0,00 11 ZeroDelay
01.11.2014 12:42:35  41944,52957 0,00 11 ZeroDelay
01.11.2014 12:42:37  41944,52960 0,00 11 ZeroDelay
01.11.2014 12:42:39  41944,52962 0,00 11 ZeroDelay
01.11.2014 12:42:41  41944,52965 0,00 11 ZeroDelay
01.11.2014 12:42:43  41944,52967 0,00 11 ZeroDelay
01.11.2014 12:42:45  41944,52969 0,00 11 ZeroDelay
01.11.2014 12:42:47  41944,52972 0,00 11 ZeroDelay
01.11.2014 12:42:49  41944,52974 0,00 11 ZeroDelay
01.11.2014 12:42:51  41944,52976 0,00 -1 
01.11.2014 12:42:54  41944,52980 0,00 12 ZeroLevel
01.11.2014 12:42:56  41944,52982 0,00 12 ZeroLevel
01.11.2014 12:42:58  41944,52985 0,00 12 ZeroLevel
01.11.2014 12:43:00  41944,52987 0,00 12 ZeroLevel
01.11.2014 12:43:02  41944,52990 0,00 12 ZeroLevel
01.11.2014 12:43:04  41944,52992 0,00 12 ZeroLevel
01.11.2014 12:43:07  41944,52994 0,00 12 ZeroLevel
01.11.2014 12:43:09  41944,52997 0,00 12 ZeroLevel
01.11.2014 12:43:11  41944,52999 0,00 12 ZeroLevel
01.11.2014 12:43:13  41944,53001 0,00 12 ZeroLevel
01.11.2014 12:43:15  41944,53004 0,00 12 ZeroLevel
01.11.2014 12:43:17  41944,53006 0,00 12 ZeroLevel
01.11.2014 12:43:19  41944,53008 0,00 12 ZeroLevel
01.11.2014 12:43:21  41944,53011 0,00 12 ZeroLevel
01.11.2014 12:43:23  41944,53013 0,00 -1 
01.11.2014 12:43:26  41944,53017 0,00 20 TotalValveOn
01.11.2014 12:43:28  41944,53019 0,00 20 TotalValveOn
01.11.2014 12:43:30  41944,53022 0,00 20 TotalValveOn
01.11.2014 12:44:06  41944,53063 0,00 11 ZeroDelay
01.11.2014 12:44:08  41944,53066 0,00 11 ZeroDelay
01.11.2014 12:44:10  41944,53068 0,00 11 ZeroDelay
01.11.2014 12:44:12  41944,53070 0,00 11 ZeroDelay
01.11.2014 12:44:14  41944,53073 0,00 11 ZeroDelay
01.11.2014 12:44:17  41944,53075 0,00 11 ZeroDelay
01.11.2014 12:44:19  41944,53078 0,00 11 ZeroDelay
01.11.2014 12:44:21  41944,53080 0,00 11 ZeroDelay
01.11.2014 12:44:23  41944,53082 0,00 11 ZeroDelay
01.11.2014 12:44:25  41944,53085 0,00 -1 
01.11.2014 12:44:28  41944,53088 0,00 12 ZeroLevel
01.11.2014 12:44:30  41944,53091 0,00 12 ZeroLevel
01.11.2014 12:44:32  41944,53093 0,00 12 ZeroLevel
01.11.2014 12:44:34  41944,53096 0,00 12 ZeroLevel
01.11.2014 12:44:36  41944,53098 0,00 12 ZeroLevel
01.11.2014 12:44:38  41944,53100 0,00 12 ZeroLevel
01.11.2014 12:44:40  41944,53103 0,00 12 ZeroLevel
01.11.2014 12:44:42  41944,53105 0,00 12 ZeroLevel
01.11.2014 12:44:44  41944,53108 0,00 12 ZeroLevel
01.11.2014 12:44:46  41944,53110 0,00 12 ZeroLevel
01.11.2014 12:44:48  41944,53112 0,00 12 ZeroLevel
01.11.2014 12:44:51  41944,53115 0,00 12 ZeroLevel
01.11.2014 12:44:53  41944,53117 0,00 12 ZeroLevel
01.11.2014 12:44:55  41944,53119 0,00 12 ZeroLevel
01.11.2014 12:44:57  41944,53122 0,00 -1 
01.11.2014 12:45:08  41944,53135 490,00 32 CellLevel
01.11.2014 12:45:10  41944,53137 490,00 32 CellLevel
01.11.2014 12:45:12  41944,53140 490,00 32 CellLevel
01.11.2014 12:45:14  41944,53142 490,00 32 CellLevel
01.11.2014 12:45:16  41944,53144 490,00 32 CellLevel
01.11.2014 12:45:18  41944,53147 490,00 32 CellLevel
01.11.2014 12:45:20  41944,53149 490,00 32 CellLevel
01.11.2014 12:45:22  41944,53152 490,00 32 CellLevel
01.11.2014 12:45:24  41944,53154 490,00 32 CellLevel
01.11.2014 12:45:40  41944,53172 0,00 11 ZeroDelay
01.11.2014 12:45:42  41944,53174 0,00 11 ZeroDelay
01.11.2014 12:45:44  41944,53177 0,00 11 ZeroDelay
01.11.2014 12:45:46  41944,53179 0,00 11 ZeroDelay
01.11.2014 12:45:48  41944,53181 0,00 11 ZeroDelay
01.11.2014 12:45:50  41944,53184 0,00 11 ZeroDelay
01.11.2014 12:45:52  41944,53186 0,00 11 ZeroDelay
01.11.2014 12:45:54  41944,53189 0,00 11 ZeroDelay
01.11.2014 12:45:57  41944,53191 0,00 11 ZeroDelay
01.11.2014 12:45:59  41944,53193 0,00 -1 
01.11.2014 12:46:02  41944,53197 0,00 12 ZeroLevel
01.11.2014 12:46:04  41944,53199 0,00 12 ZeroLevel
01.11.2014 12:46:06  41944,53202 0,00 12 ZeroLevel
01.11.2014 12:46:08  41944,53204 0,00 12 ZeroLevel
01.11.2014 12:46:10  41944,53206 0,00 12 ZeroLevel
01.11.2014 12:46:12  41944,53209 0,00 12 ZeroLevel
01.11.2014 12:46:14  41944,53211 0,00 12 ZeroLevel
01.11.2014 12:46:16  41944,53214 0,00 12 ZeroLevel
01.11.2014 12:46:18  41944,53216 0,00 12 ZeroLevel
01.11.2014 12:46:20  41944,53218 0,00 12 ZeroLevel
01.11.2014 12:46:22  41944,53221 0,00 12 ZeroLevel
01.11.2014 12:46:24  41944,53223 0,00 12 ZeroLevel
01.11.2014 12:46:26  41944,53226 0,00 12 ZeroLevel
01.11.2014 12:46:28  41944,53228 0,00 12 ZeroLevel
01.11.2014 12:46:31  41944,53230 0,00 -1 
01.11.2014 12:46:34  41944,53234 0,00 20 TotalValveOn
01.11.2014 12:46:36  41944,53236 0,00 20 TotalValveOn
01.11.2014 12:46:38  41944,53239 0,00 20 TotalValveOn
01.11.2014 12:47:14  41944,53280 0,00 11 ZeroDelay
01.11.2014 12:47:16  41944,53283 0,00 11 ZeroDelay
01.11.2014 12:47:18  41944,53285 0,00 11 ZeroDelay
01.11.2014 12:47:20  41944,53287 0,00 11 ZeroDelay
01.11.2014 12:47:22  41944,53290 0,00 11 ZeroDelay
01.11.2014 12:47:24  41944,53292 0,00 11 ZeroDelay
01.11.2014 12:47:26  41944,53295 0,00 11 ZeroDelay
01.11.2014 12:47:28  41944,53297 0,00 11 ZeroDelay
01.11.2014 12:47:30  41944,53299 0,00 11 ZeroDelay
01.11.2014 12:47:32  41944,53302 0,00 -1 
01.11.2014 12:47:35  41944,53305 0,00 12 ZeroLevel
01.11.2014 12:47:37  41944,53308 0,00 12 ZeroLevel
01.11.2014 12:47:39  41944,53310 0,00 12 ZeroLevel
01.11.2014 12:47:41  41944,53312 0,00 12 ZeroLevel
01.11.2014 12:47:44  41944,53315 0,00 12 ZeroLevel
01.11.2014 12:47:46  41944,53317 0,00 12 ZeroLevel
01.11.2014 12:47:48  41944,53320 0,00 12 ZeroLevel
01.11.2014 12:47:50  41944,53322 0,00 12 ZeroLevel
01.11.2014 12:47:52  41944,53324 0,00 12 ZeroLevel
01.11.2014 12:47:54  41944,53327 0,00 12 ZeroLevel
01.11.2014 12:47:56  41944,53329 0,00 12 ZeroLevel
01.11.2014 12:47:58  41944,53332 0,00 12 ZeroLevel
01.11.2014 12:48:00  41944,53334 0,00 12 ZeroLevel
01.11.2014 12:48:02  41944,53336 0,00 12 ZeroLevel
01.11.2014 12:48:04  41944,53339 0,00 -1 
01.11.2014 12:48:16  41944,53352 490,00 32 CellLevel
01.11.2014 12:48:18  41944,53354 490,00 32 CellLevel
01.11.2014 12:48:20  41944,53357 490,00 32 CellLevel
01.11.2014 12:48:22  41944,53359 490,00 32 CellLevel
01.11.2014 12:48:24  41944,53362 490,00 32 CellLevel
01.11.2014 12:48:26  41944,53364 490,00 32 CellLevel
01.11.2014 12:48:28  41944,53366 490,00 32 CellLevel
01.11.2014 12:48:30  41944,53369 490,00 32 CellLevel
01.11.2014 12:48:32  41944,53371 490,00 32 CellLevel
01.11.2014 12:48:48  41944,53389 0,00 11 ZeroDelay
01.11.2014 12:48:50  41944,53392 0,00 11 ZeroDelay
01.11.2014 12:48:52  41944,53394 0,00 11 ZeroDelay
01.11.2014 12:48:54  41944,53396 0,00 11 ZeroDelay
01.11.2014 12:48:56  41944,53399 0,00 11 ZeroDelay
01.11.2014 12:48:58  41944,53401 0,00 11 ZeroDelay
01.11.2014 12:49:00  41944,53404 0,00 11 ZeroDelay
01.11.2014 12:49:02  41944,53406 0,00 11 ZeroDelay
