29.10.2014 21:42:16  41941,90435 0,00 9 ZeroDelayStart
29.10.2014 21:42:18  41941,90438 0,00 9 ZeroDelayStart
29.10.2014 21:42:20  41941,90440 0,00 9 ZeroDelayStart
29.10.2014 21:42:22  41941,90442 0,00 9 ZeroDelayStart
29.10.2014 21:42:24  41941,90445 0,00 9 ZeroDelayStart
29.10.2014 21:42:26  41941,90447 0,00 9 ZeroDelayStart
29.10.2014 21:42:28  41941,90450 0,00 9 ZeroDelayStart
29.10.2014 21:42:30  41941,90452 0,00 9 ZeroDelayStart
29.10.2014 21:42:32  41941,90455 0,00 9 ZeroDelayStart
29.10.2014 21:42:56  41941,90482 0,00 5 Test5
29.10.2014 21:42:58  41941,90485 0,00 5 Test5
29.10.2014 21:43:00  41941,90487 0,00 5 Test5
29.10.2014 21:43:02  41941,90489 0,00 5 Test5
29.10.2014 21:43:04  41941,90492 0,00 5 Test5
29.10.2014 21:43:07  41941,90494 0,00 5 Test5
29.10.2014 21:43:09  41941,90497 0,00 5 Test5
29.10.2014 21:43:11  41941,90499 0,00 5 Test5
29.10.2014 21:43:13  41941,90502 0,00 5 Test5
29.10.2014 21:43:14  41941,90503 0,00 5 Test5
29.10.2014 21:43:16  41941,90505 0,00 5 Test5
29.10.2014 21:43:18  41941,90508 0,00 5 Test5
29.10.2014 21:43:21  41941,90510 0,00 5 Test5
29.10.2014 21:43:25  41941,90516 0,00 9 ZeroDelayStart
29.10.2014 21:43:27  41941,90518 0,00 9 ZeroDelayStart
29.10.2014 21:43:29  41941,90520 0,00 9 ZeroDelayStart
29.10.2014 21:43:31  41941,90523 0,00 9 ZeroDelayStart
29.10.2014 21:43:33  41941,90525 0,00 9 ZeroDelayStart
29.10.2014 21:43:36  41941,90528 0,00 9 ZeroDelayStart
29.10.2014 21:43:38  41941,90530 0,00 9 ZeroDelayStart
29.10.2014 21:43:39  41941,90532 0,00 9 ZeroDelayStart
29.10.2014 21:43:41  41941,90534 0,00 9 ZeroDelayStart
29.10.2014 21:43:43  41941,90536 0,00 9 ZeroDelayStart
29.10.2014 21:43:45  41941,90539 0,00 9 ZeroDelayStart
29.10.2014 21:43:47  41941,90541 0,00 9 ZeroDelayStart
29.10.2014 21:43:49  41941,90544 0,00 9 ZeroDelayStart
29.10.2014 21:43:51  41941,90546 0,00 9 ZeroDelayStart
29.10.2014 21:43:54  41941,90549 0,00 9 ZeroDelayStart
