24.10.2014 18:42:00           
24.10.2014 18:42:50  41936,77975 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:42:51  41936,77976 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:42:52  41936,77977 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:42:53  41936,77978 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:42:54  41936,77980 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:42:55  41936,77981 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:42:56  41936,77982 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:42:57  41936,77983 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:42:58  41936,77984 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:42:59  41936,77986 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:00  41936,77987 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:01  41936,77988 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:02  41936,77989 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:03  41936,77991 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:04  41936,77992 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:06  41936,77993 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:07  41936,77994 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:08  41936,77996 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:09  41936,77997 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:10  41936,77998 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:11  41936,77999 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:12  41936,78000 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:13  41936,78002 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:14  41936,78003 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:15  41936,78004 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:16  41936,78005 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:17  41936,78006 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:18  41936,78008 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:19  41936,78009 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:20  41936,78010 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:21  41936,78011 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:22  41936,78012 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:23  41936,78014 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:24  41936,78015 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:25  41936,78016 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:26  41936,78017 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:27  41936,78018 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:28  41936,78020 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:29  41936,78021 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:30  41936,78022 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:32  41936,78023 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
24.10.2014 18:43:33  41936,78024 961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 2 Test2 1 0,00
