26.10.2014 22:55:30           
26.10.2014 22:56:16  41938,95574 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:17  41938,95576 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:18  41938,95577 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:19  41938,95578 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:20  41938,95579 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:21  41938,95580 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:22  41938,95582 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:23  41938,95583 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:24  41938,95584 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:25  41938,95585 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:26  41938,95586 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:27  41938,95587 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:28  41938,95589 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:29  41938,95590 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:30  41938,95591 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:31  41938,95592 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:32  41938,95593 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:33  41938,95595 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:35  41938,95596 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:36  41938,95597 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:37  41938,95599 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:38  41938,95600 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:39  41938,95601 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:40  41938,95602 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:41  41938,95603 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:42  41938,95605 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:43  41938,95606 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:44  41938,95607 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:45  41938,95608 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:46  41938,95609 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:47  41938,95610 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:48  41938,95612 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:49  41938,95613 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:50  41938,95614 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:51  41938,95615 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:52  41938,95616 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:53  41938,95618 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:54  41938,95619 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:55  41938,95620 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:56  41938,95621 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:57  41938,95622 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:58  41938,95624 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:56:59  41938,95625 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:00  41938,95626 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:01  41938,95627 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:02  41938,95628 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:03  41938,95630 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:04  41938,95631 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:05  41938,95632 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:07  41938,95633 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:08  41938,95634 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:09  41938,95635 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:10  41938,95637 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:11  41938,95638 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:12  41938,95639 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:13  41938,95640 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:14  41938,95641 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:15  41938,95643 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:16  41938,95644 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:17  41938,95645 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:18  41938,95646 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:19  41938,95647 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:20  41938,95649 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:21  41938,95650 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:22  41938,95651 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:23  41938,95652 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:24  41938,95653 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:25  41938,95655 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:26  41938,95656 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:27  41938,95657 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:28  41938,95658 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:29  41938,95659 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:30  41938,95661 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:31  41938,95662 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 22:57:32  41938,95663 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:55:28           
26.10.2014 23:55:33  41938,99691 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 -1  1 0,00
26.10.2014 23:55:40  41938,99700 0 0,0 0 0,00 0,00 0,00 0,000 0 0 0,00 -1  1 0,00
26.10.2014 23:55:42  41938,99702 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 -1  1 0,00
26.10.2014 23:55:43  41938,99703 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 33 CellOff 1 0,00
26.10.2014 23:55:44  41938,99704 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 33 CellOff 1 0,00
26.10.2014 23:55:45  41938,99705 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 33 CellOff 1 0,00
26.10.2014 23:55:46  41938,99707 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 33 CellOff 1 0,00
26.10.2014 23:55:47  41938,99708 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 33 CellOff 1 0,00
26.10.2014 23:55:48  41938,99709 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 33 CellOff 1 0,00
26.10.2014 23:55:49  41938,99710 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 33 CellOff 1 0,00
26.10.2014 23:55:50  41938,99711 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 -1  1 0,00
26.10.2014 23:55:51  41938,99713 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 -1  1 0,00
26.10.2014 23:55:52  41938,99714 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 -1  1 0,00
26.10.2014 23:55:53  41938,99715 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 -1  1 0,00
26.10.2014 23:55:55  41938,99716 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:55:56  41938,99718 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:55:57  41938,99719 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:55:58  41938,99720 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:55:59  41938,99721 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:00  41938,99723 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:01  41938,99724 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:02  41938,99725 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:03  41938,99726 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:04  41938,99727 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:05  41938,99728 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:06  41938,99730 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:07  41938,99731 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:08  41938,99732 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:09  41938,99733 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:10  41938,99734 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:11  41938,99736 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:12  41938,99737 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:13  41938,99738 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:14  41938,99739 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:15  41938,99741 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:16  41938,99742 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:18  41938,99743 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:19  41938,99744 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:20  41938,99746 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:21  41938,99747 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:22  41938,99748 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:23  41938,99749 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:24  41938,99751 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:25  41938,99752 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:26  41938,99753 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:27  41938,99754 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:28  41938,99756 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:30  41938,99757 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:31  41938,99758 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:32  41938,99759 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:33  41938,99761 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:34  41938,99762 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:35  41938,99763 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:36  41938,99764 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:37  41938,99766 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:38  41938,99767 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:39  41938,99768 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:40  41938,99769 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:41  41938,99770 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:42  41938,99772 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:43  41938,99773 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:44  41938,99774 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:45  41938,99775 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:47  41938,99777 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:48  41938,99778 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:49  41938,99779 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:50  41938,99780 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:51  41938,99781 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:52  41938,99783 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:53  41938,99784 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:54  41938,99785 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:55  41938,99786 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:56  41938,99788 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:57  41938,99789 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:58  41938,99790 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:56:59  41938,99791 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:00  41938,99792 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:01  41938,99794 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:02  41938,99795 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:03  41938,99796 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:04  41938,99797 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:05  41938,99798 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:06  41938,99800 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:07  41938,99801 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:08  41938,99802 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:09  41938,99803 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:10  41938,99804 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:11  41938,99806 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:13  41938,99807 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:14  41938,99808 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:15  41938,99809 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:16  41938,99810 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:17  41938,99811 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:18  41938,99813 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:19  41938,99814 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:20  41938,99815 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:21  41938,99816 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:22  41938,99817 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:23  41938,99819 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:24  41938,99820 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:25  41938,99821 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:26  41938,99822 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:27  41938,99823 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:28  41938,99825 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:29  41938,99826 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:30  41938,99827 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
26.10.2014 23:57:31  41938,99828 7961 2,6 3841 30,18 30,28 776,48 0,000 1 0 0,00 4 Test4 1 0,00
