29.10.2014 15:53:56           
29.10.2014 15:54:24  41941,66279 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:54:25  41941,66280 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:54:26  41941,66281 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:54:28  41941,66282 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 -1  1 0,00
29.10.2014 15:54:29  41941,66284 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:54:30  41941,66285 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:54:31  41941,66286 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:54:32  41941,66288 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:54:33  41941,66289 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:54:34  41941,66290 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:54:35  41941,66291 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:54:36  41941,66292 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 -1  1 0,00
29.10.2014 15:54:41  41941,66298 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 -1  1 0,00
29.10.2014 15:54:42  41941,66299 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:54:43  41941,66300 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:54:44  41941,66301 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:54:45  41941,66302 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:54:46  41941,66303 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:54:47  41941,66305 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:54:48  41941,66306 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:54:49  41941,66307 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:54:50  41941,66308 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:54:51  41941,66309 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:54:52  41941,66311 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 -1  1 0,00
29.10.2014 15:54:53  41941,66312 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:54:54  41941,66313 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:54:55  41941,66314 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:54:56  41941,66315 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:54:57  41941,66317 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:54:58  41941,66318 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:54:59  41941,66319 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:55:00  41941,66320 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 -1  1 0,00
29.10.2014 15:55:05  41941,66325 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 -1  1 0,00
29.10.2014 15:55:06  41941,66327 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:55:07  41941,66328 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:55:08  41941,66329 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:55:09  41941,66330 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:55:10  41941,66331 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:55:11  41941,66332 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:55:12  41941,66334 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:55:13  41941,66335 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:55:14  41941,66336 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:55:15  41941,66337 7961 3604,0 3003 30,18 30,28 270,00 0,000 1 0 0,00 0 StartBlockReset 1 0,00
29.10.2014 15:55:16  41941,66338 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 -1  1 0,00
29.10.2014 15:55:17  41941,66340 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:55:18  41941,66341 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:55:19  41941,66342 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:55:20  41941,66343 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:55:21  41941,66344 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 15:55:22  41941,66346 7961 3604,0 3003 30,18 30,28 270,00 0,000 0 0 0,00 33 CellOff 1 0,00
29.10.2014 21:40:46           
29.10.2014 21:40:48  41941,90334 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 3753,02 -1  1 0,00
29.10.2014 21:40:53  41941,90339 14961 8,4 3003 30,18 30,28 68,11 0,000 0 0 3753,02 -1  1 0,00
29.10.2014 21:40:54  41941,90340 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:40:55  41941,90342 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:40:56  41941,90343 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:40:57  41941,90344 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:40:58  41941,90345 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:40:59  41941,90347 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:41:00  41941,90348 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:41:01  41941,90349 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:41:02  41941,90350 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:41:03  41941,90351 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:41:04  41941,90353 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:41:05  41941,90354 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:41:06  41941,90355 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:41:07  41941,90356 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:41:08  41941,90358 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:10  41941,90359 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:11  41941,90360 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:12  41941,90361 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:13  41941,90362 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:14  41941,90364 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:15  41941,90365 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:16  41941,90366 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:17  41941,90367 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:18  41941,90368 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:19  41941,90369 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:20  41941,90371 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:21  41941,90372 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:22  41941,90373 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:23  41941,90374 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:24  41941,90375 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:25  41941,90377 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:26  41941,90378 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:27  41941,90379 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:28  41941,90380 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:29  41941,90381 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:30  41941,90383 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:31  41941,90384 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:32  41941,90385 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:33  41941,90386 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:34  41941,90387 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:35  41941,90389 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:36  41941,90390 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:37  41941,90391 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:38  41941,90392 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:40  41941,90394 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:41  41941,90395 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:42  41941,90396 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:43  41941,90397 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:44  41941,90398 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:45  41941,90400 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:46  41941,90401 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:47  41941,90402 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:48  41941,90403 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:49  41941,90404 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:50  41941,90406 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:51  41941,90407 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:52  41941,90408 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:53  41941,90409 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:54  41941,90410 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:55  41941,90412 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:56  41941,90413 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:57  41941,90414 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:58  41941,90415 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:41:59  41941,90416 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:00  41941,90417 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:01  41941,90419 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:02  41941,90420 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:03  41941,90421 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:04  41941,90422 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:05  41941,90423 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:06  41941,90425 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:07  41941,90426 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:08  41941,90427 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:09  41941,90428 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:10  41941,90429 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:12  41941,90431 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:13  41941,90432 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:14  41941,90433 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:15  41941,90434 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:16  41941,90435 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:17  41941,90437 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:18  41941,90438 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:19  41941,90439 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:20  41941,90440 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:21  41941,90441 14961 8,4 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:22  41941,90442 14961 5,8 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:23  41941,90444 14961 5,8 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:24  41941,90445 14961 5,8 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:25  41941,90446 14961 5,8 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:26  41941,90447 14961 5,8 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:27  41941,90449 14961 5,8 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:28  41941,90450 14961 5,8 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:29  41941,90451 14961 5,8 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:30  41941,90452 14961 5,8 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:31  41941,90453 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:32  41941,90455 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:33  41941,90456 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 9 ZeroDelayStart 1 0,00
29.10.2014 21:42:34  41941,90457 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:42:39  41941,90463 14961 170,0 3003 30,18 30,28 68,11 0,000 0 0 0,00 -1  1 0,00
29.10.2014 21:42:40  41941,90464 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:42:42  41941,90465 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:42:43  41941,90467 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:42:44  41941,90468 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:42:45  41941,90469 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:42:46  41941,90470 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:42:47  41941,90471 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:42:48  41941,90473 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 33 CellOff 1 0,00
29.10.2014 21:42:49  41941,90474 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:42:50  41941,90476 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:42:52  41941,90477 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:42:53  41941,90478 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:42:54  41941,90480 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 -1  1 0,00
29.10.2014 21:42:55  41941,90481 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:42:56  41941,90482 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:42:57  41941,90483 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:42:58  41941,90485 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:42:59  41941,90486 14961 170,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:00  41941,90487 14961 17,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:01  41941,90488 14961 17,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:02  41941,90489 14961 17,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:03  41941,90491 14961 17,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:04  41941,90492 14961 17,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:06  41941,90493 14961 17,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:07  41941,90494 14961 17,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:08  41941,90496 14961 17,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:09  41941,90497 14961 17,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:10  41941,90498 14961 17,0 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:11  41941,90499 14961 1,7 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:12  41941,90500 14961 1,7 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:13  41941,90502 14961 1,7 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:14  41941,90503 14961 1,7 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:15  41941,90504 14961 1,7 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
29.10.2014 21:43:16  41941,90505 14961 1,7 3003 30,18 30,28 68,11 0,000 1 0 0,00 5 Test5 1 0,00
